Name,Position,player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa
Andy Janovich,RB,32956,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,1,0.0,0.0,1.0,0.420954257424455,0,3,4,9.0,0,0.0,0.0,9.0,4.0,1.0,0.189477976877242,1,4.5,0.124850657108722,0.0315541709305905,0.209363905314496,0.0,5,0.0266666666666667,0.00693374422187982,0.00716845878136201,0.0455469953775039,0.00817438692098093,0.0,0.0172413793103448,0.0158730158730159,0.00408719346049046,0.00653950953678474,0.06
Devontae Booker,RB,32972,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,145,593.0,2,0.0,0.0,31.0,-13.0684032377845,0,40,45,268.0,1,0.0,0.0,-8.0,293.0,11.0,5.79598372915643,0,11.3309523809524,1.52398317402205,-0.086709676335485,2.22527798759824,0.0,16,0.0806451612903226,-0.00193751513683701,0.196908602150538,0.119417729826014,0.0838285893024711,0.0666666666666667,0.0691823899371069,0.0689655172413793,0.0752476279845689,0.0803962047753102,0.480286738351254
Jonathan Williams,RB,32975,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,17,79.0,1,0.0,0.0,7.0,7.31190442910884,0,4,6,28.0,0,0.0,0.0,-14.0,36.0,2.0,-8.52761055552401,0,8.375,0.185204991087344,-0.0753242666067214,0.225080500006311,0.0,5,0.0397350993377483,-0.0125786163522013,0.0777537796976242,0.0495397559248615,0.0303030303030303,0.0,0.0476190476190476,0.0444444444444444,0.0151515151515152,0.0242424242424242,0.185430463576159
Rashard Higgins,WR,32977,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,24,47,275.0,1,0.0,0.0,540.0,47.0,16.0,5.273095316,0,6.18133516291411,1.53952915055529,2.14474651599749,3.81061628703118,0.0,12,0.124338624338624,0.173243503368624,0.0375099760574621,0.325102739202836,0.111471422780705,0.0714285714285714,0.125,0.119718309859155,0.0914499971046384,0.103462852510279,0.727513227513228
Marcus Johnson,WR,32980,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,2,-2.0,0,0.0,0.0,1.0,-1.42043848498724,0,9,19,160.0,0,0.0,0.0,171.0,95.0,7.0,0.285265531332698,0,4.93356689582232,0.713212340491752,0.89275390584664,1.69474624483028,0.0,7,0.0867579908675799,0.110679611650485,0.119047619047619,0.218680675621758,0.0980392156862745,0.0,0.0875,0.0777777777777778,0.0490196078431373,0.0784313725490196,0.730593607305936
Jaydon Mickens,WR,33006,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,10.0,0,0.0,0.0,58.0,3.0,1.0,0.590312995249406,0,1.42857142857143,0.0984555984555985,0.23039762170197,0.308961732874776,0.0,2,0.0441176470588235,0.1280353200883,0.0147058823529412,0.168604726658875,0.0273224043715847,,0.0625,0.0625,,,0.147058823529412
Tyler Boyd,WR,33009,2021,REG,1,1,46.0,0,0.0,0.0,0.0,0,0,-4.0,50.0,1.0,3.19244362713653,0,0.0,2,22.0,0,0.0,0.0,1.0,1.35556690348312,0,67,94,828.0,5,1.0,0.0,728.0,389.0,37.0,20.2441001435303,0,17.9617496662973,3.1109984192824,3.08125287518521,6.82337464155325,0.0,16,0.178707224334601,0.172063341999527,0.168617251842219,0.405711510101523,0.177301927194861,0.142857142857143,0.181372549019608,0.175732217573222,0.160079535026002,0.170412970327317,1.57414448669202
Jalen Richard,RB,33025,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,9,40.0,0,0.0,0.0,3.0,-1.32040608338119,0,12,14,72.0,0,0.0,0.0,7.0,67.0,4.0,-3.11693634284893,0,16.9418831168831,0.412703704011249,0.0463430223718228,0.651495671677149,0.0,8,0.0516605166051661,0.00336538461538462,0.0686475409836066,0.0801830826000568,0.0347322720694645,0.0,0.0425531914893617,0.0380952380952381,0.0173661360347323,0.0277858176555716,0.265682656826568
Tyreek Hill,WR,33040,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,9,96.0,0,0.0,0.0,4.0,2.9771603627014,0,111,159,1239.0,9,2.0,1.0,1647.0,444.0,75.0,62.3657152911482,0,13.925718638366,4.214110234145,6.00555391684199,10.5250530930069,0.0,17,0.235555555555556,0.33198951824229,0.162756598240469,0.618924947927165,0.250962122746607,0.243243243243243,0.280898876404494,0.276315789473684,0.247102682994925,0.249418346845934,1.83555555555556
Ezekiel Elliott,RB,33045,2021,REG,1,1,4.0,0,0.0,0.0,0.0,0,0,-4.0,8.0,0.0,-0.79311397834681,0,0.0,237,1002.0,10,1.0,1.0,55.0,-19.2683724808694,3,47,65,287.0,2,0.0,0.0,30.0,295.0,17.0,-1.42958284978559,0,53.8338293650794,1.70040229022294,0.112200634407691,2.62914387941979,0.0,17,0.100463678516229,0.00589043785588062,0.130013221683561,0.155407868059048,0.0578279266572638,0.05,0.0685483870967742,0.0659722222222222,0.0539139633286319,0.056262341325811,0.443585780525502
Dak Prescott,QB,33077,2021,REG,410,596,4449.0,37,10.0,30.0,144.0,7,3,4612.0,2027.0,227.0,109.068460174767,2,16.7290610097677,48,146.0,1,8.0,3.0,7.0,-24.4089228579805,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hunter Henry,TE,33090,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,50,75,603.0,9,0.0,0.0,726.0,144.0,34.0,34.4443843149253,0,14.0692348058954,2.35286986670076,3.12080155441535,5.71386588814189,0.0,16,0.140977443609023,0.169904048677744,0.0746887966804979,0.347389404355729,0.147830350576122,0.375,0.182795698924731,0.204761904761905,0.261415175288061,0.193264280460897,1.13345864661654
Marvin Hall,WR,33094,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,10.0,0,0.0,0.0,5.0,5.0,1.0,1.1529732060153,0,2.0,0.0454545454545455,0.0303030303030303,0.0893939393939394,0.0,1,0.0416666666666667,0.0279329608938547,0.0657894736842105,0.0848463687150838,0.0465116279069767,0.0,0.1,0.0909090909090909,0.0232558139534884,0.0372093023255814,0.416666666666667
Garrett Griffin,TE,33095,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,4,39.0,0,1.0,0.0,12.0,27.0,2.0,2.2624495245982,0,6.33333333333333,0.110104529616725,0.0582197543328285,0.205910622458067,0.0,2,0.05,0.0254237288135593,0.0974729241877256,0.0953389830508475,0.081419624217119,0.0,0.0909090909090909,0.0769230769230769,0.0407098121085595,0.0651356993736952,0.4875
Jared Goff,QB,33106,2021,REG,332,494,3245.0,19,8.0,35.0,280.0,6,4,3148.0,1754.0,162.0,-28.7960835443534,4,15.35792029662,17,87.0,0,3.0,2.0,4.0,-13.9135212544352,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Higbee,TE,33110,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,61,85,560.0,5,1.0,0.0,458.0,275.0,33.0,4.09071714272279,0,55.4454003227603,2.3418250554864,1.5425822569107,4.59254516306708,0.0,15,0.155109489051095,0.0984099699183498,0.14270887389725,0.311392209511322,0.128381476386978,0.138888888888889,0.157142857142857,0.154471544715447,0.133635182637934,0.130482958887361,1.02189781021898
Pharoh Cooper,WR,33111,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,3.0,0,0.0,0.0,0.0,-0.194386996794492,0,4,11,33.0,0,0.0,0.0,79.0,7.0,1.0,-10.6204814410503,0,2.375,0.439088631644491,0.544592379178888,1.03984761289196,0.0,6,0.0544554455445545,0.0567121320890165,0.0147679324894515,0.127052873988045,0.0365448504983389,0.0,0.02,0.0185185185185185,0.0182724252491694,0.0292358803986711,0.163366336633663
Mike Thomas,WR,33114,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,11,52.0,0,0.0,0.0,109.0,13.0,3.0,-2.69886653181748,0,4.23917748917749,0.407409643085631,0.55301221475002,0.998223014953461,0.0,7,0.0544554455445545,0.0698270339525945,0.0154028436018957,0.137544795478907,0.033700583279326,0.0,0.04,0.0352941176470588,0.016850291639663,0.0269604666234608,0.257425742574257
Kenyan Drake,RB,33118,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,63,254.0,2,0.0,0.0,15.0,-9.10874572265311,0,30,40,291.0,1,0.0,0.0,71.0,259.0,12.0,5.37560965719901,0,-0.309981684981685,1.05545820310392,0.185081972525088,1.71274468542344,0.0,12,0.0886917960088692,0.0183699870633894,0.150844496214327,0.147733683664015,0.0794430794430794,0.0588235294117647,0.0769230769230769,0.0751445086705202,0.0691333044274221,0.0753191694368165,0.645232815964523
Jacoby Brissett,QB,33119,2021,REG,141,225,1283.0,5,4.0,19.0,132.0,6,3,1691.0,508.0,69.0,-23.9110213116116,1,5.82485687276741,19,70.0,1,0.0,0.0,9.0,3.04190991976066,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will Fuller,WR,33127,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,8,26.0,0,0.0,0.0,131.0,10.0,3.0,-0.749100679648109,1,0.765289256198347,0.194326241134752,0.37407935376574,0.553344909338146,0.0,2,0.10126582278481,0.210950080515298,0.0757575757575758,0.320658798589454,0.0628019323671498,0.0,0.130434782608696,0.12,0.0314009661835749,0.0502415458937198,0.329113924050633
Cyril Grayson,WR,33215,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,14.0,0,0.0,0.0,1.0,1.01729571720352,0,10,12,212.0,2,0.0,0.0,185.0,70.0,8.0,17.2843609300908,0,4.28336466165414,0.291103825886957,0.467244700716057,0.763727029331676,0.0,3,0.0983606557377049,0.165178571428571,0.158013544018059,0.279683840749415,0.208456243854474,0.25,0.173913043478261,0.185185185185185,0.229228121927237,0.216764995083579,1.73770491803279
Mo Alie-Cox,TE,33217,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,24,45,316.0,4,1.0,0.0,442.0,150.0,14.0,8.91981320666043,0,24.0346208915234,1.58741799587977,1.78675362992893,3.63185453476991,0.0,17,0.0863723608445297,0.110334498252621,0.0905250452625226,0.217826139868891,0.0880713489409142,0.148148148148148,0.0838323353293413,0.0927835051546392,0.118109748544531,0.100086708782361,0.606525911708253
Johnny Mundt,TE,33246,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,9.0,0,0.0,0.0,7.0,2.0,1.0,1.34623726073187,0,1.28571428571429,0.024390243902439,0.019774011299435,0.0504271737632631,0.0,1,0.024390243902439,0.019774011299435,0.0186915887850467,0.0524045748932066,0.0321428571428571,0.0,0.0769230769230769,0.0666666666666667,0.0160714285714286,0.0257142857142857,0.219512195121951
Zach Pascal,WR,33251,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,2,21.0,0,0.0,0.0,0.0,1.91784300701693,0,38,69,384.0,3,1.0,1.0,608.0,121.0,15.0,-12.8681033295107,0,9.77507346895791,2.24657356597808,2.60489323414436,5.19328561286817,0.0,16,0.139959432048682,0.159329140461216,0.0770700636942675,0.337402460441995,0.114183764495986,0.12,0.0961538461538462,0.0994475138121547,0.117091882247993,0.115347011596789,0.778904665314402
Darrell Daniels,TE,33258,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,4,0.0,0,0.0,0.0,22.0,1.0,0.0,-2.44981020793784,0,0.0,0.135364635364635,0.193407960199005,0.338432525186257,0.0,3,0.0396039603960396,0.0376068376068376,0.00230414746543779,0.0894914106795295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P.J. Walker,QB,33275,2021,REG,36,66,362.0,1,3.0,7.0,47.0,1,0,594.0,137.0,19.0,-15.5021259040825,1,2.67282002676182,7,13.0,0,2.0,1.0,2.0,-5.59150962199783,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian McCaffrey,RB,33280,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,99,442.0,1,1.0,0.0,20.0,1.77806626372612,0,37,41,343.0,1,0.0,0.0,91.0,258.0,21.0,21.083400368283,0,30.5956043956044,1.31346815391587,0.600593296257491,2.39061753825405,0.0,7,0.177489177489178,0.0574132492113565,0.343085106382979,0.312164365602851,0.213973799126638,0.166666666666667,0.2625,0.255813953488372,0.190320232896652,0.204512372634643,1.48484848484848
Curtis Samuel,WR,33282,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,4,11.0,0,0.0,0.0,0.0,-1.89852571404241,0,6,9,27.0,0,0.0,0.0,21.0,40.0,4.0,-0.0446163640590385,0,0.0,0.268953523759837,0.0338573322136316,0.427130418189297,0.0,5,0.0520231213872832,0.0146648044692737,0.0689655172413793,0.0897665256563439,0.0238515901060071,0.0,0.0677966101694915,0.0606060606060606,0.0119257950530035,0.0190812720848057,0.15606936416185
George Kittle,TE,33288,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,3,20.0,0,0.0,0.0,0.0,1.73898651404306,0,71,94,910.0,6,2.0,1.0,777.0,450.0,42.0,24.5743306412053,0,18.6474976030802,3.14127554689626,3.19640221393674,6.94939487010011,0.0,14,0.218604651162791,0.238563094872582,0.231006160164271,0.518757452642252,0.243185462319615,0.24,0.245614035087719,0.244897959183673,0.241592731159808,0.242548369855692,2.11627906976744
Trent Taylor,WR,33292,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,41.0,0,0.0,0.0,39.0,7.0,2.0,4.14249148149975,0,1.05128205128205,0.103448275862069,0.23780487804878,0.32163582842725,0.0,1,0.103448275862069,0.23780487804878,0.0642201834862385,0.345416316232128,0.301470588235294,0.0,0.5,0.4,0.150735294117647,0.241176470588235,1.41379310344828
Aaron Jones,RB,33293,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,171,799.0,4,1.0,1.0,37.0,1.50547911042498,0,52,65,391.0,6,1.0,0.0,56.0,412.0,22.0,9.13248180772674,0,-34.4390692640693,1.98252198728954,0.326476384801119,3.20231645029509,0.0,15,0.123809523809524,0.0136752136752137,0.202755905511811,0.196654456654457,0.10105970535022,0.1875,0.107843137254902,0.11864406779661,0.14427985267511,0.118347764280176,0.744761904761905
Alexander Armah,RB,33296,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,5,21.0,0,0.0,0.0,4.0,0.472470811568201,0,1,1,1.0,1,0.0,0.0,0.0,1.0,1.0,1.31586847224389,0,0.0,0.0285714285714286,0.0,0.0428571428571429,0.0,5,0.00609756097560976,0.0,0.00184842883548983,0.00914634146341464,0.000924214417744917,0.125,0.0166666666666667,0.0294117647058824,0.0629621072088725,0.0257393715341959,0.00609756097560976
Kendrick Bourne,WR,33307,2021,REG,1,1,25.0,1,0.0,0.0,0.0,0,0,22.0,3.0,1.0,2.34783104597591,0,1.13636363636364,12,125.0,0,0.0,0.0,7.0,9.5788863869966,0,55,70,800.0,5,1.0,1.0,592.0,385.0,27.0,42.3776122647124,0,29.4209143449474,2.20619786249792,2.17278946241592,4.83024941743802,0.0,17,0.130841121495327,0.138059701492537,0.198453608247423,0.306709443437021,0.195217179111762,0.208333333333333,0.144385026737968,0.151658767772512,0.201775256222548,0.197840409956076,1.49532710280374
Matt Breida,RB,33308,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,26,125.0,1,1.0,1.0,5.0,-8.59583328961162,0,7,9,72.0,2,0.0,0.0,8.0,61.0,4.0,5.8264256149414,0,15.8333333333333,0.288289161818574,0.0248962487832822,0.449861116876158,0.0,7,0.0339622641509434,0.00367309458218549,0.0894428152492669,0.0538818718921635,0.0402909904868495,0.133333333333333,0.0449438202247191,0.0576923076923077,0.0868121619100914,0.0588994590561462,0.271698113207547
Nick Mullens,QB,33319,2021,REG,20,30,147.0,1,0.0,0.0,0.0,0,0,213.0,71.0,9.0,2.16466211134212,0,0.690140845070423,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cethan Carter,TE,33338,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,2,16.0,0,0.0,0.0,8.0,8.0,0.0,0.872670122655109,0,9.14285714285714,0.0450861195542047,0.036449718326741,0.0931439821600257,0.0,2,0.0217391304347826,0.0130932896890344,0.0412371134020619,0.0430833274034014,0.0298507462686567,0.0,0.0,0.0,0.0149253731343284,0.0238805970149254,0.173913043478261
Taysom Hill,TE,33357,2021,REG,78,134,978.0,4,5.0,9.0,64.0,1,0,982.0,521.0,43.0,-11.4570882078031,0,8.81909543854067,70,374.0,5,1.0,0.0,26.0,14.2935144028816,0,4,6,52.0,0,0.0,0.0,19.0,50.0,4.0,-2.82954332279041,0,2.60833333333333,0.205494505494505,0.0485310859185961,0.342213518384776,0.0,12,0.0176470588235294,0.00696480938416422,0.0422297297297297,0.0320424357426255,0.0209003215434084,0.0,0.0336134453781513,0.0283687943262411,0.0104501607717042,0.0167202572347267,0.152941176470588
C.J. Board,WR,33367,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,6.0,0,0.0,0.0,0.0,0.333063101978041,0,4,6,51.0,0,0.0,0.0,102.0,13.0,3.0,-0.555520301219076,0,1.96608695652174,0.166001716001716,0.340762391913287,0.487536248341875,0.0,4,0.041958041958042,0.0786430223592907,0.0349462365591398,0.125851480824495,0.0473977695167286,0.0,0.06,0.0566037735849057,0.0236988847583643,0.0379182156133829,0.356643356643357
Tim Patrick,WR,33375,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,53,85,734.0,5,0.0,0.0,995.0,202.0,39.0,37.6587988242859,0,12.183239142932,2.86968356729866,4.09832390832761,7.17335208677731,0.0,16,0.165692007797271,0.229104305779415,0.124845488257108,0.431821456319439,0.203324099722992,0.263157894736842,0.232142857142857,0.235294117647059,0.233240997229917,0.215290858725762,1.4307992202729
Patrick Ricard,RB,33376,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,2,4.0,0,0.0,0.0,2.0,0.712798242690042,0,8,13,63.0,1,0.0,0.0,14.0,45.0,3.0,-3.17006365870475,0,9.5,0.371275728750497,0.0497608650430086,0.591746198655852,0.0,7,0.0543933054393305,0.00721277691911386,0.0599201065246338,0.0873601796942869,0.0372120496160662,0.125,0.037037037037037,0.0449438202247191,0.0811060248080331,0.0547696396928529,0.263598326359833
Cody Hollister,WR,33386,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,7,33.0,0,0.0,0.0,72.0,17.0,4.0,-1.77734214311931,0,3.06100628930818,0.286309523809524,0.385992011771264,0.69965869395417,0.0,3,0.0833333333333333,0.145161290322581,0.0739130434782609,0.241129032258065,0.0755148741418764,0.0,0.166666666666667,0.16,0.0377574370709382,0.0604118993135012,0.392857142857143
Jacob Hollister,TE,33387,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,9,14,55.0,1,0.0,0.0,77.0,31.0,2.0,-11.5054671857215,0,24.8809523809524,0.439150432900433,0.288519723921877,0.860689456095963,0.0,6,0.0689655172413793,0.0476485148514851,0.0531732418524871,0.141567087743257,0.036231884057971,0.2,0.0273972602739726,0.0384615384615385,0.118115942028986,0.0689855072463768,0.270935960591133
Antony Auclair,TE,33421,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,5,47.0,1,0.0,0.0,22.0,25.0,2.0,5.69449596334016,0,3.09090909090909,0.13912037037037,0.0825221177579943,0.266446037986152,0.0,4,0.032258064516129,0.0173501577287066,0.0398724082934609,0.0622672229571588,0.0396959459459459,0.142857142857143,0.0416666666666667,0.0545454545454545,0.0912765444015444,0.0603281853281853,0.303225806451613
Pharaoh Brown,TE,33439,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,23,34,171.0,0,1.0,1.0,146.0,106.0,6.0,-10.3834399700882,0,29.3313297813298,1.224108584198,0.649275903452825,2.29065600871397,0.0,12,0.0963172804532578,0.0574350904799371,0.0967153284671533,0.190423993063836,0.075,0.0,0.0594059405940594,0.0521739130434783,0.0375,0.06,0.484419263456091
Anthony Firkser,TE,33455,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,34,43,291.0,2,1.0,1.0,250.0,111.0,15.0,10.048556437281,0,23.8269210879345,1.39474138373298,1.06262705795989,2.83595101617139,0.0,15,0.0918803418803419,0.0729713952130765,0.0717054263565891,0.196197628990974,0.0909090909090909,0.1,0.0898203592814371,0.0909090909090909,0.0954545454545455,0.0927272727272727,0.621794871794872
John Ross,WR,33460,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,16.0,0,0.0,0.0,1.0,0.979927982436493,0,11,20,224.0,1,1.0,0.0,314.0,40.0,8.0,12.212102882273,0,7.33473664724566,0.56412113584901,1.37977798349814,1.81202629222221,0.0,9,0.0576368876080692,0.124061635717108,0.0357142857142857,0.18570463998579,0.104428904428904,0.1,0.0754716981132075,0.0775862068965517,0.102214452214452,0.103543123543124,0.645533141210375
Isaiah McKenzie,WR,33466,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,9,47.0,1,0.0,0.0,4.0,1.94753755404963,0,20,26,178.0,1,0.0,0.0,157.0,81.0,13.0,16.9549489303608,0,5.92380952380952,0.711524336217832,0.538645246095341,1.44433817659349,0.0,11,0.0568927789934354,0.0415673815197246,0.0711150131694469,0.118593073705933,0.0593927260593927,0.0454545454545455,0.0792682926829268,0.0752688172043011,0.0524236357569691,0.0566050899384233,0.389496717724289
Isaiah Ford,WR,33471,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,12,17,161.0,2,0.0,0.0,138.0,60.0,7.0,10.6004306722898,0,7.53928571428571,0.499265025253695,0.581759838670472,1.15612942494987,0.0,10,0.0443864229765013,0.0476848652384243,0.0549954170485793,0.104727526655491,0.0629397967161845,0.142857142857143,0.0518518518518519,0.0604026845637584,0.102898469786664,0.0789232659443762,0.420365535248042
Marcus Kemp,WR,33481,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,5,24.0,0,0.0,0.0,62.0,8.0,1.0,-0.52446079661604,0,3.05454545454545,0.133115468409586,0.202588902875269,0.341485434627067,0.0,5,0.0238095238095238,0.038390092879257,0.0102695763799743,0.0664263600176913,0.0169851380042463,0.0,0.0133333333333333,0.0117647058823529,0.00849256900212314,0.013588110403397,0.114285714285714
Samaje Perine,RB,33526,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,55,246.0,1,0.0,0.0,11.0,-6.75531870154576,0,27,31,196.0,1,0.0,0.0,7.0,198.0,9.0,6.599092864265,0,-2.18333333333334,0.968189098537427,0.0129514065596083,1.46134963239787,0.0,15,0.0625,0.0017473789316026,0.0914127423822715,0.0951479031452821,0.0446265938069217,0.032258064516129,0.0463917525773196,0.0444444444444444,0.0384423291615254,0.0421528879487632,0.395161290322581
Jeremy Sprinkle,TE,33528,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,3,31.0,0,0.0,0.0,12.0,19.0,2.0,2.60527822549921,0,5.16666666666667,0.0897683397683398,0.0520727437026997,0.171103430244399,0.0,2,0.0461538461538462,0.0260303687635575,0.101604278074866,0.0900550642416152,0.0593869731800766,0.0,0.0740740740740741,0.0606060606060606,0.0296934865900383,0.0475095785440613,0.476923076923077
